"Strona główna,lato 2021,hiszpania",22,"Data rozpoczęcia:wt. 21.09.2021,Czas Trwania:7 dni,Posiłki:AI - All Inclusive,Wylot z:Katowice,Operator:Itaka",Aparthotel Nereida,2739,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>***</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Hiszpania  /  Ibiza</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Wygodny aparthotel z przestronnymi studiami i apartamentami to znakomita propozycja na rodzinne wakacje lub wyjazd z przyjaciółmi. Znakomicie położony nad samym morzem, przy zatoce, skąd można podziwiać piękne zachody słońca. Hotel leży w spokojnym miejscu, w ładnym ogrodzie ze śródziemnomorską roślinnością i zadbanym basenem. Niedaleko stąd jest San Antonio z piękną plażą i intensywnym nocnym życiem. Zdecydowanie wart swojej ceny.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>na niskim klifie, nad samym morzem, ok. 1,2 km od centrum PORT DES TORRENT, w pobliżu sklepy, restauracje i bary; ok. 4 km od San Antonio, ok. 20 km od stolicy wyspy Eivissy; ok. 18 km od lotniska na Ibizie; przystanek autobusowy ok. 50 m od hotelu (ok. 1,5 EUR/San Antonio).</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/IBZNERE/VITX/miniature650x367/hiszpania/ibiza/port-des-torrent/aparthotel-nereida_0.jpg?datago=1&t=637432208634226875,1
"Strona główna,lato 2021,hiszpania",25,"Data rozpoczęcia:sob. 18.09.2021,Czas Trwania:7 dni,Posiłki:HB - Dwa posiłki,Wylot z:Katowice,Operator:Itaka",The 15th Boutique (ex. Mundial Club),2739,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>****</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Hiszpania  /  Costa Brava</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Przepis na udane romantyczne wakacje w Lloret de Mar: hotel położony niedaleko 2 pięknych, piaszczystych plaż, doskonały serwis, pyszna katalońska kuchnia, zadbany basen i stylowe wnętrza zaprojektowane ze szczególną dbałością o ekologię. A na deser - wieczorne koncerty z muzyką na żywo. Pysznie!</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>w centrum LLORET DE MAR, przy drodze lokalnej, centrum handlowe ok. 100 m od hotelu, ok. 2,5 km od aquaparku Water World, ok. 6 km od ogrodu botanicznego Pinya de Rosa, ok. 15 km od Tossa de Mar, ok. 80 km od Barcelony; ok. 30 km od lotniska w Gironie, ok. 90 km od lotniska w Barcelonie; przystanek autobusowy ok. 100 m od hotelu (Barcelona).</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/BCNBOTI/VITX/miniature650x367/hiszpania/costa-brava/lloret-de-mar/the-15th-boutique-(ex.-mundial-club)_0.jpg?datago=1&t=637434927958471719,1
"Strona główna,lato 2021,hiszpania",31,"Data rozpoczęcia:sob. 18.09.2021,Czas Trwania:7 dni,Posiłki:HB - Dwa posiłki,Wylot z:Poznań,Operator:Itaka",Delamar (ex. Frigola),2769,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>****</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Hiszpania  /  Costa Brava</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Położony w pobliżu centrum słynnego, wakacyjnego kurortu Lloret de Mar, blisko pięknej, piaszczystej plaży. Zbudowany w 2016 r., zaprojektowany w nowoczesnym stylu, w jasnej kolorystyce z elementami vintage. Przeznaczony dla dorosłych Gości, jest idealnym wyborem na wakacje we dwoje lub wypad z przyjaciółmi. W hotelu jest basen, restauracja i 2 bary, a na dachu taras, z którego podziwiać można widoki na miasto. W okolicy mnóstwo rozrywek, m.in. aquapark i ogród botaniczny. W 2019 r. hotel otrzymał ŻAGIEL ITAKI za najwyższą jakość świadczonych usług.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>ok. 200 m od centrum LLORET DE MAR, ok. 20 m od sklepów i barów, ok. 500 m od Muzeum Morza, ok. 900 m od zamku Sant Joan, ok. 1,3 km od centrum nurkowego, ok. 2,4 km od aquaparku Water World, ok. 6 km od ogrodu botanicznego Pinya de Rosa; ok. 30 km od lotniska w Gironie, ok. 92 km od lotniska w Barcelonie; przystanek autobusowy ok. 100 m od hotelu.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/BCNDELA/VITX/miniature650x367/hiszpania/costa-brava/lloret-de-mar/delamar-(ex.-frigola)_0.jpg?datago=1&t=637432292345825156,1
"Strona główna,lato 2021,hiszpania",27,"Data rozpoczęcia:sob. 05.06.2021,Czas Trwania:7 dni,Posiłki:AI - All Inclusive,Wylot z:Katowice,Operator:Itaka",Mariner (ex Mediterranean Sand),2739,"<h3 class=""hotel-description__subject hotel--description--subject"">Kategoria:</h3>,<p>****</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Hiszpania  /  Costa Brava</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Opis oferty: :</h3>,<p>Typowy miejski hotel, wyposażony we wszystkie wygody, stylowy z minimalistycznymi wnętrzami jest doskonałą propozycją na wakacje we dwoje lub ze znajomymi. Do dyspozycji Gosci jest duży basen, restauracja i bar. Położony blisko rozrywkowego centrum Lloret de Mar i kilka kroków od plaży zapewnia wysoki poziom serwisu i dobrą kuchnię.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">POŁOŻENIE: :</h3>,<p>ok. 800 m od centrum LLORET DE MAR, najbliższe sklepy ok. 50 m od hotelu, przy drodze lokalnej, ok. 6 km od Blanes, ok. 85 km od Barcelony; ok. 30 km od lotniska w Gironie, ok. 75 km od lotniska w Barcelonie; przystanek autobusowy przy hotelu (Blanes).</p>,<h3 class=""hotel-description__subject hotel--description--subject"">PLAŻA: :</h3>",https://cdntravelplanet.pl/BCNMARI/VITX/miniature650x367/hiszpania/costa-brava/lloret-de-mar/mariner-(ex-mediterranean-sand)_0.jpg?datago=1&t=637434933418607812,1
"Strona główna,lato 2021,grecja",12,"Data rozpoczęcia:wt. 21.09.2021,Czas Trwania:7 dni,Posiłki:AI - All Inclusive,Wylot z:Katowice,Operator:Grecos Holiday",Sunrise Village (Petalidi),2110,"<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Grecja</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Kraj:</h3>,<p>Peloponez</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Warto podkreślić:</h3>,<p></p>,<h3 class=""hotel-description__subject hotel--description--subject"">Okiem Grecosa:</h3>,<p>Ogromnym atutem hotelu jest piękny ogród oliwny, w którym mieszczą się częściowo odnowione bungalowy. Hotel utrzymany w tradycyjnym greckim stylu zachwyci gości bogatym programem animacyjnym, zapewniającym rozrywkę dzieciom i dorosłym.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Położenie:</h3>",https://cdntravelplanet.pl/KLXSUNR/GRCS/miniature650x367/grecja/peloponez/petalidi/sunrise-village-(petalidi)_0.jpg?datago=1&t=637432893254848594,1
"Strona główna,lato 2021,grecja",8,"Data rozpoczęcia:wt. 21.09.2021,Czas Trwania:7 dni,Posiłki:AI - All Inclusive,Wylot z:Warszawa,Operator:Grecos Holiday",Dionyssos,2095,"<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Grecja</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Kraj:</h3>,<p>Skopelos</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Warto podkreślić:</h3>,<p>- Centrum miasta- All Inclusive Light- Wi-Fi GRATIS</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Okiem Grecosa:</h3>,<p>Hotel utrzymany w klasycznym greckim stylu, właściwym dla archipelagu Sporadów, w otoczeniu czerwonych dachów ścisłego centrum Skopelos, osadzony wśród palm i zaledwie kilkaset metrów do plaży. Doskonała propozycja dla entuzjastów życia nocnego i miłośników prawdziwej Grecji.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Położenie:</h3>",https://cdntravelplanet.pl/JSIDION/GRCS/miniature650x367/grecja/skopelos/skopelos/dionyssos_0.jpg?datago=1&t=637436255519595468,1
"Strona główna,lato 2021,grecja",,"Data rozpoczęcia:śr. 02.06.2021,Czas Trwania:7 dni,Posiłki:HB - Dwa posiłki,Wylot z:Łódź,Operator:Grecos Holiday",Belle Helene,2115,"<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Grecja</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Kraj:</h3>,<p>Korfu</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Warto podkreślić:</h3>,<p>- Kameralna atmosfera- Malowniczy widok na zatokę- W centrum kurortu- Wyśmienita domowa kuchnia grecka</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Okiem Grecosa:</h3>,<p>Kameralny, bardzo zadbany i atrakcyjny hotel zachwyca położeniem nad morzem, przy malowniczej, piaszczystej zatoce. Goście cenią sobie zwłaszcza wspaniałą grecką atmosferę i wyśmienitą, domową kuchnię.</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Położenie:</h3>",https://cdntravelplanet.pl/CFUBELL/GRCS/miniature650x367/grecja/korfu/agios-georgios-pagon/belle-helene_0.jpg?datago=1&t=637433429679383125,1
"Strona główna,lato 2021,grecja",15,"Data rozpoczęcia:niedz. 06.06.2021,Czas Trwania:7 dni,Posiłki:HB - Dwa posiłki,Wylot z:Rzeszów,Operator:Grecos Holiday",Porto Belissario,2085,"<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Grecja</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Kraj:</h3>,<p>Kreta wschodnia</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Warto podkreślić:</h3>,<p></p>,<h3 class=""hotel-description__subject hotel--description--subject"">Okiem Grecosa:</h3>,<p>Kameralny hotel na wzgórzu, kilka kroków od plaży - idealne miejsce na wypoczynek w greckim rytmie siga-siga. Cisza i leniwie płynący czas zapewniają błogi wypoczynek. Ponadto dobra baza wypadowa do zwiedzania uroków południowej Krety</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Położenie:</h3>",https://cdntravelplanet.pl/HERBELI/GRCS/miniature650x367/grecja/kreta/ferma/porto-belissario_0.jpg?datago=1&t=637434608221027443,1
"Strona główna,lato 2021,grecja",,"Data rozpoczęcia:wt. 07.09.2021,Czas Trwania:7 dni,Posiłki:BB - Śniadania,Wylot z:Katowice,Operator:Grecos Holiday",Armonia (Nidri),2080,"<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Grecja</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Kraj:</h3>,<p>Lefkada</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Warto podkreślić:</h3>,<p></p>,<h3 class=""hotel-description__subject hotel--description--subject"">Okiem Grecosa:</h3>,<p>Hotel usytuowany w przepięknej scenerii zatoki Nidri, z niezwykle ciepłą i rodzinną atmosferą, która pomaga poczuć greckie siga-siga. Zapewnia wypoczynek w cichym, spokojnym otoczeniu oraz łatwy dostęp do wieczornych rozrywek kurortu Nidri. </p>,<h3 class=""hotel-description__subject hotel--description--subject"">Położenie:</h3>",https://cdntravelplanet.pl/PVKARMO/GRCS/miniature650x367/grecja/lefkada/kallithea/armonia-(nidri)_0.jpg?datago=1&t=637434186623054069,1
"Strona główna,lato 2021,grecja",15,"Data rozpoczęcia:niedz. 06.06.2021,Czas Trwania:7 dni,Posiłki:HB - Dwa posiłki,Wylot z:Rzeszów,Operator:Grecos Holiday",Senses Blue Boutique,2045,"<h3 class=""hotel-description__subject hotel--description--subject"">Region:</h3>,<p>Grecja</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Kraj:</h3>,<p>Kreta wschodnia</p>,<h3 class=""hotel-description__subject hotel--description--subject"">Warto podkreślić:</h3>,<p></p>,<h3 class=""hotel-description__subject hotel--description--subject"">Okiem Grecosa:</h3>,<p>Niewielki, butikowy hotel w pobliżu piaszczystej plaży, nieopodal klubowej promenady rozrywkowego Hersonissos. Całkowicie odnowiony zachwyca przestronnymi, stylowymi pokojami, oryginalnym basenem na dachu oraz widokiem na okolicę. </p>,<h3 class=""hotel-description__subject hotel--description--subject"">Położenie:</h3>",https://cdntravelplanet.pl/HERBLBO/GRCS/miniature650x367/grecja/kreta/hersonissos/senses-blue-boutique_0.jpg?datago=1&t=637435691507685469,1
